Time,UTC_TIME,Open,High,Low,Close,Volume,CANDLE_TYPE
2025-12-04 00:50:00,2025-12-03 19:20:00,141.48,141.51,141.15,141.2,3724.101,Bearish
2025-12-04 00:55:00,2025-12-03 19:25:00,141.2,141.42,141.18,141.32,1236.64,Bullish
2025-12-04 01:00:00,2025-12-03 19:30:00,141.32,141.43,141.08,141.3,1384.71,Bearish
2025-12-04 01:05:00,2025-12-03 19:35:00,141.3,141.36,141.02,141.11,1345.052,Bearish
2025-12-04 01:10:00,2025-12-03 19:40:00,141.11,141.35,141.09,141.34,1572.888,Bullish
2025-12-04 01:15:00,2025-12-03 19:45:00,141.34,141.48,141.32,141.42,4368.757,Bullish
2025-12-04 01:20:00,2025-12-03 19:50:00,141.42,141.52,141.34,141.43,4785.948,Bullish
2025-12-04 01:25:00,2025-12-03 19:55:00,141.43,141.43,141.18,141.27,1704.321,Bearish
2025-12-04 01:30:00,2025-12-03 20:00:00,141.27,141.39,140.88,140.9,2411.949,Bearish
2025-12-04 01:35:00,2025-12-03 20:05:00,140.9,141.25,140.73,141.11,1868.465,Bullish
2025-12-04 01:40:00,2025-12-03 20:10:00,141.11,141.31,141.0,141.08,1833.361,Bearish
2025-12-04 01:45:00,2025-12-03 20:15:00,141.08,141.3,141.0,141.18,1370.59,Bullish
2025-12-04 01:50:00,2025-12-03 20:20:00,141.18,141.28,140.91,141.16,1031.976,Bearish
2025-12-04 01:55:00,2025-12-03 20:25:00,141.16,141.34,141.13,141.25,1354.705,Bullish
2025-12-04 02:00:00,2025-12-03 20:30:00,141.25,141.38,141.13,141.29,858.315,Bullish
2025-12-04 02:05:00,2025-12-03 20:35:00,141.29,141.37,141.12,141.27,906.752,Bearish
2025-12-04 02:10:00,2025-12-03 20:40:00,141.27,141.45,141.11,141.29,2502.214,Bullish
2025-12-04 02:15:00,2025-12-03 20:45:00,141.29,141.68,141.25,141.56,1507.928,Bullish
2025-12-04 02:20:00,2025-12-03 20:50:00,141.56,142.25,141.48,141.56,6617.471,Bearish
2025-12-04 02:25:00,2025-12-03 20:55:00,141.56,141.79,141.17,141.68,7019.37,Bullish
2025-12-04 02:30:00,2025-12-03 21:00:00,141.68,142.21,141.63,142.13,3884.92,Bullish
2025-12-04 02:35:00,2025-12-03 21:05:00,142.13,142.47,142.07,142.23,5467.926,Bullish
2025-12-04 02:40:00,2025-12-03 21:10:00,142.23,142.46,142.14,142.26,2406.15,Bullish
2025-12-04 02:45:00,2025-12-03 21:15:00,142.26,142.54,142.19,142.27,3690.34,Bullish
2025-12-04 02:50:00,2025-12-03 21:20:00,142.27,142.54,142.27,142.42,3043.397,Bullish
2025-12-04 02:55:00,2025-12-03 21:25:00,142.42,142.56,142.42,142.5,2338.672,Bullish
2025-12-04 03:00:00,2025-12-03 21:30:00,142.5,142.7,142.4,142.67,4911.75,Bullish
2025-12-04 03:05:00,2025-12-03 21:35:00,142.67,142.79,142.51,142.79,1627.035,Bullish
2025-12-04 03:10:00,2025-12-03 21:40:00,142.79,143.14,142.68,143.12,6298.522,Bullish
2025-12-04 03:15:00,2025-12-03 21:45:00,143.12,143.13,142.78,142.86,3153.257,Bearish
2025-12-04 03:20:00,2025-12-03 21:50:00,142.86,143.25,142.84,143.22,3746.315,Bullish
2025-12-04 03:25:00,2025-12-03 21:55:00,143.22,146.09,143.13,145.47,19260.58,Bullish
2025-12-04 03:30:00,2025-12-03 22:00:00,145.47,145.92,143.72,144.01,18956.628,Bearish
2025-12-04 03:35:00,2025-12-03 22:05:00,144.01,144.81,143.79,144.37,10282.869,Bullish
2025-12-04 03:40:00,2025-12-03 22:10:00,144.37,144.95,144.13,144.67,6454.232,Bullish
2025-12-04 03:45:00,2025-12-03 22:15:00,144.67,144.7,144.28,144.34,6119.277,Bearish
2025-12-04 03:50:00,2025-12-03 22:20:00,144.34,144.53,144.05,144.13,5094.379,Bearish
2025-12-04 03:55:00,2025-12-03 22:25:00,144.13,144.14,143.54,143.63,5805.676,Bearish
2025-12-04 04:00:00,2025-12-03 22:30:00,143.63,143.88,143.14,143.47,14077.247,Bearish
2025-12-04 04:05:00,2025-12-03 22:35:00,143.47,144.49,143.28,144.43,10050.339,Bullish
2025-12-04 04:10:00,2025-12-03 22:40:00,144.43,144.46,143.75,143.99,5758.395,Bearish
2025-12-04 04:15:00,2025-12-03 22:45:00,143.99,145.14,143.91,144.45,7917.15,Bullish
2025-12-04 04:20:00,2025-12-03 22:50:00,144.45,144.82,144.12,144.2,6209.491,Bearish
2025-12-04 04:25:00,2025-12-03 22:55:00,144.2,144.52,144.07,144.52,6633.978,Bullish
2025-12-04 04:30:00,2025-12-03 23:00:00,144.52,145.24,144.49,144.95,9699.752,Bullish
2025-12-04 04:35:00,2025-12-03 23:05:00,144.95,145.61,144.94,145.27,7808.568,Bullish
2025-12-04 04:40:00,2025-12-03 23:10:00,145.27,145.33,144.98,145.26,4864.383,Bearish
2025-12-04 04:45:00,2025-12-03 23:15:00,145.26,145.49,145.02,145.06,4652.821,Bearish
2025-12-04 04:50:00,2025-12-03 23:20:00,145.06,145.14,144.85,144.97,2631.461,Bearish
2025-12-04 04:55:00,2025-12-03 23:25:00,144.97,145.19,144.88,144.96,2748.137,Bearish
2025-12-04 05:00:00,2025-12-03 23:30:00,144.96,144.96,144.72,144.76,4180.748,Bearish
2025-12-04 05:05:00,2025-12-03 23:35:00,144.76,145.07,144.51,145.02,4250.367,Bullish
2025-12-04 05:10:00,2025-12-03 23:40:00,145.02,145.5,144.94,145.23,3589.462,Bullish
2025-12-04 05:15:00,2025-12-03 23:45:00,145.23,145.3,144.97,145.1,5078.89,Bearish
2025-12-04 05:20:00,2025-12-03 23:50:00,145.1,145.15,144.95,145.05,2443.591,Bearish
2025-12-04 05:25:00,2025-12-03 23:55:00,145.05,145.05,144.48,144.66,3831.788,Bearish
